customer_id;customer_name;segment;country;city;state;postal_code;region
EH-13990;Erica Hackney;Consumer;United States;Meriden;Connecticut;6450;East
RM-19375;Raymond Messe;Consumer;United States;Meriden;Connecticut;6450;East
RS-19420;Ricardo Sperren;Corporate;United States;Meriden;Connecticut;6450;East
TB-21055;Ted Butterfield;Consumer;United States;Meriden;Connecticut;6450;East
DP-13105;Dave Poirier;Corporate;United States;Meridian;Idaho;83642;West
NZ-18565;Nick Zandusky;Home Office;United States;Meridian;Idaho;83642;West
AA-10375;Allen Armold;Consumer;United States;Mesa;Arizona;85204;West
AG-10330;Alex Grayson;Consumer;United States;Mesa;Arizona;85204;West
CA-12775;Cynthia Arntzen;Consumer;United States;Mesa;Arizona;85204;West
DM-12955;Dario Medina;Corporate;United States;Mesa;Arizona;85204;West
DO-13435;Denny Ordway;Consumer;United States;Mesa;Arizona;85204;West
HJ-14875;Heather Jas;Home Office;United States;Mesa;Arizona;85204;West
JL-15850;John Lucas;Consumer;United States;Mesa;Arizona;85204;West
MS-17710;Maurice Satty;Consumer;United States;Mesa;Arizona;85204;West
MV-17485;Mark Van Huff;Consumer;United States;Mesa;Arizona;85204;West
RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West
SF-20200;Sarah Foster;Consumer;United States;Mesa;Arizona;85204;West
SV-20935;Susan Vittorini;Consumer;United States;Mesa;Arizona;85204;West
TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West
TW-21025;Tamara Willingham;Home Office;United States;Mesa;Arizona;85204;West
FC-14335;Fred Chung;Corporate;United States;Mesquite;Texas;75150;Central
HG-14965;Henry Goldwyn;Corporate;United States;Mesquite;Texas;75150;Central
SS-20140;Saphhira Shifley;Corporate;United States;Mesquite;Texas;75150;Central
AH-10585;Angele Hood;Consumer;United States;Miami;Florida;33142;South
BD-11605;Brian Dahlen;Consumer;United States;Miami;Florida;33180;South
BE-11410;Bobby Elias;Consumer;United States;Miami;Florida;33178;South
BF-11275;Beth Fritzler;Corporate;United States;Miami;Florida;33178;South
BP-11095;Bart Pistole;Corporate;United States;Miami;Florida;33180;South
BV-11245;Benjamin Venier;Corporate;United States;Miami;Florida;33142;South
CP-12340;Christine Phan;Corporate;United States;Miami;Florida;33142;South
DC-12850;Dan Campbell;Consumer;United States;Miami;Florida;33178;South
DH-13675;Duane Huffman;Home Office;United States;Miami;Florida;33180;South
DL-12865;Dan Lawera;Consumer;United States;Miami;Florida;33142;South
DR-12880;Dan Reichenbach;Corporate;United States;Miami;Florida;33180;South
EB-13870;Emily Burns;Consumer;United States;Miami;Florida;33142;South
EM-14200;Evan Minnotte;Home Office;United States;Miami;Florida;33142;South
FM-14380;Fred McMath;Consumer;United States;Miami;Florida;33178;South
HR-14830;Harold Ryan;Corporate;United States;Miami;Florida;33178;South
JK-15370;Jay Kimmel;Consumer;United States;Miami;Florida;33180;South
JS-15595;Jill Stevenson;Corporate;United States;Miami;Florida;33180;South
KB-16240;Karen Bern;Corporate;United States;Miami;Florida;33180;South
LF-17185;Luke Foster;Consumer;United States;Miami;Florida;33180;South
MF-17665;Maureen Fritzler;Corporate;United States;Miami;Florida;33180;South
MH-17290;Marc Harrigan;Home Office;United States;Miami;Florida;33178;South
MJ-17740;Max Jones;Consumer;United States;Miami;Florida;33178;South
MK-17905;Michael Kennedy;Corporate;United States;Miami;Florida;33180;South
PA-19060;Pete Armstrong;Home Office;United States;Miami;Florida;33142;South
PB-19150;Philip Brown;Consumer;United States;Miami;Florida;33178;South
PJ-19015;Pauline Johnson;Consumer;United States;Miami;Florida;33180;South
PN-18775;Parhena Norris;Home Office;United States;Miami;Florida;33180;South
RA-19945;Ryan Akin;Consumer;United States;Miami;Florida;33178;South
RF-19345;Randy Ferguson;Corporate;United States;Miami;Florida;33180;South
SC-20575;Sonia Cooley;Consumer;United States;Miami;Florida;33178;South
SS-20875;Sung Shariari;Consumer;United States;Miami;Florida;33180;South
SV-20815;Stuart Van;Corporate;United States;Miami;Florida;33142;South
ZC-21910;Zuschuss Carroll;Consumer;United States;Miami;Florida;33142;South
AA-10480;Andrew Allen;Consumer;United States;Middletown;Connecticut;6457;East
DB-13660;Duane Benoit;Consumer;United States;Middletown;Connecticut;6457;East
FM-14215;Filia McAdams;Corporate;United States;Middletown;Connecticut;6457;East
JR-15670;Jim Radford;Consumer;United States;Middletown;Connecticut;6457;East
MP-17965;Michael Paige;Corporate;United States;Middletown;Connecticut;6457;East
RD-19720;Roger Demir;Consumer;United States;Middletown;Connecticut;6457;East
JH-15820;John Huston;Consumer;United States;Midland;Michigan;48640;Central
JL-15505;Jeremy Lonsdale;Consumer;United States;Midland;Michigan;48640;Central
RB-19795;Ross Baird;Home Office;United States;Midland;Michigan;48640;Central
SC-20020;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central
SD-20485;Shirley Daniels;Home Office;United States;Midland;Michigan;48640;Central
BT-11680;Brian Thompson;Consumer;United States;Milford;Connecticut;6460;East
DR-12880;Dan Reichenbach;Corporate;United States;Milford;Connecticut;6460;East
RB-19465;Rick Bensley;Home Office;United States;Milford;Connecticut;6460;East
AG-10675;Anna Gayman;Consumer;United States;Milwaukee;Wisconsin;53209;Central
BM-11650;Brian Moss;Corporate;United States;Milwaukee;Wisconsin;53209;Central
BW-11110;Bart Watters;Corporate;United States;Milwaukee;Wisconsin;53209;Central
CG-12040;Catherine Glotzbach;Home Office;United States;Milwaukee;Wisconsin;53209;Central
CM-12235;Chris McAfee;Consumer;United States;Milwaukee;Wisconsin;53209;Central
DJ-13420;Denny Joy;Corporate;United States;Milwaukee;Wisconsin;53209;Central
HE-14800;Harold Engle;Corporate;United States;Milwaukee;Wisconsin;53209;Central
HL-15040;Hunter Lopez;Consumer;United States;Milwaukee;Wisconsin;53209;Central
HR-14770;Hallie Redmond;Home Office;United States;Milwaukee;Wisconsin;53209;Central
IM-15070;Irene Maddox;Consumer;United States;Milwaukee;Wisconsin;53209;Central
JB-15400;Jennifer Braxton;Corporate;United States;Milwaukee;Wisconsin;53209;Central
JD-16150;Justin Deggeller;Corporate;United States;Milwaukee;Wisconsin;53209;Central
JE-15610;Jim Epp;Corporate;United States;Milwaukee;Wisconsin;53209;Central
LS-17200;Luke Schmidt;Corporate;United States;Milwaukee;Wisconsin;53209;Central
MG-17650;Matthew Grinstein;Home Office;United States;Milwaukee;Wisconsin;53209;Central
MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;53209;Central
MY-18295;Muhammed Yedwab;Corporate;United States;Milwaukee;Wisconsin;53209;Central
NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central
PK-19075;Pete Kriz;Consumer;United States;Milwaukee;Wisconsin;53209;Central
PV-18985;Paul Van Hugh;Home Office;United States;Milwaukee;Wisconsin;53209;Central
TB-21595;Troy Blackwell;Consumer;United States;Milwaukee;Wisconsin;53209;Central
TS-21655;Trudy Schmidt;Consumer;United States;Milwaukee;Wisconsin;53209;Central
AA-10315;Alex Avila;Consumer;United States;Minneapolis;Minnesota;55407;Central
AC-10450;Amy Cox;Consumer;United States;Minneapolis;Minnesota;55407;Central
AW-10930;Arthur Wiediger;Home Office;United States;Minneapolis;Minnesota;55407;Central
BD-11320;Bill Donatelli;Consumer;United States;Minneapolis;Minnesota;55407;Central
BF-11215;Benjamin Farhat;Home Office;United States;Minneapolis;Minnesota;55407;Central
CC-12430;Chuck Clark;Home Office;United States;Minneapolis;Minnesota;55407;Central
DL-12925;Daniel Lacy;Consumer;United States;Minneapolis;Minnesota;55407;Central
DV-13465;Dianna Vittorini;Consumer;United States;Minneapolis;Minnesota;55407;Central
JC-16105;Julie Creighton;Corporate;United States;Minneapolis;Minnesota;55407;Central
JD-16150;Justin Deggeller;Corporate;United States;Minneapolis;Minnesota;55407;Central
KB-16315;Karl Braun;Consumer;United States;Minneapolis;Minnesota;55407;Central
MH-17455;Mark Hamilton;Consumer;United States;Minneapolis;Minnesota;55407;Central
SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central
DK-12895;Dana Kaydos;Consumer;United States;Miramar;Florida;33023;South
JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South
SJ-20125;Sanjit Jacobs;Home Office;United States;Miramar;Florida;33023;South
RD-19480;Rick Duston;Consumer;United States;Mishawaka;Indiana;46544;Central
SC-20575;Sonia Cooley;Consumer;United States;Mishawaka;Indiana;46544;Central
JL-15835;John Lee;Consumer;United States;Mission Viejo;California;92691;West
LC-17050;Liz Carlisle;Consumer;United States;Mission Viejo;California;92691;West
VM-21835;Vivian Mathis;Consumer;United States;Mission Viejo;California;92691;West
JO-15280;Jas O'Carroll;Consumer;United States;Missoula;Montana;59801;West
ML-18040;Michelle Lonsdale;Corporate;United States;Missouri City;Texas;77489;Central
JK-15730;Joe Kamberova;Consumer;United States;Mobile;Alabama;36608;South
MC-17425;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South
NW-18400;Natalie Webber;Consumer;United States;Mobile;Alabama;36608;South
PJ-19015;Pauline Johnson;Consumer;United States;Mobile;Alabama;36608;South
BF-11020;Barry Französisch;Corporate;United States;Modesto;California;95351;West
GH-14425;Gary Hwang;Consumer;United States;Modesto;California;95351;West
JA-15970;Joseph Airdo;Consumer;United States;Modesto;California;95351;West
BD-11605;Brian Dahlen;Consumer;United States;Monroe;Louisiana;71203;South
BG-11035;Barry Gonzalez;Consumer;United States;Monroe;Louisiana;71203;South
CY-12745;Craig Yedwab;Corporate;United States;Monroe;Louisiana;71203;South
GB-14530;George Bell;Corporate;United States;Monroe;North Carolina;28110;South
JE-15715;Joe Elijah;Consumer;United States;Monroe;North Carolina;28110;South
JH-15820;John Huston;Consumer;United States;Monroe;North Carolina;28110;South
JM-15580;Jill Matthias;Consumer;United States;Monroe;North Carolina;28110;South
KW-16570;Kelly Williams;Consumer;United States;Monroe;Louisiana;71203;South
LW-16990;Lindsay Williams;Corporate;United States;Monroe;North Carolina;28110;South
MC-18130;Mike Caudle;Corporate;United States;Monroe;Louisiana;71203;South
RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South
SM-20320;Sean Miller;Home Office;United States;Monroe;North Carolina;28110;South
BM-11575;Brendan Murry;Corporate;United States;Montebello;California;90640;West
AS-10225;Alan Schoenberger;Corporate;United States;Montgomery;Alabama;36116;South
BF-11080;Bart Folk;Consumer;United States;Montgomery;Alabama;36116;South
JW-15220;Jane Waco;Corporate;United States;Montgomery;Alabama;36116;South
RL-19615;Rob Lucas;Consumer;United States;Montgomery;Alabama;36116;South
VW-21775;Victoria Wilson;Corporate;United States;Montgomery;Alabama;36116;South
YS-21880;Yana Sorensen;Corporate;United States;Montgomery;Alabama;36116;South
CC-12475;Cindy Chapman;Consumer;United States;Moorhead;Minnesota;56560;Central
MP-17470;Mark Packer;Home Office;United States;Moorhead;Minnesota;56560;Central
CD-12790;Cynthia Delaney;Home Office;United States;Moreno Valley;California;92553;West
DN-13690;Duane Noonan;Consumer;United States;Moreno Valley;California;92553;West
EM-13825;Elizabeth Moffitt;Corporate;United States;Moreno Valley;California;92553;West
NM-18520;Neoma Murray;Consumer;United States;Moreno Valley;California;92553;West
SA-20830;Sue Ann Reed;Consumer;United States;Moreno Valley;California;92553;West
RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West
AT-10735;Annie Thurman;Consumer;United States;Morristown;New Jersey;7960;East
GK-14620;Grace Kelly;Corporate;United States;Morristown;New Jersey;7960;East
GZ-14470;Gary Zandusky;Consumer;United States;Morristown;New Jersey;7960;East
HM-14860;Harry Marie;Corporate;United States;Morristown;New Jersey;7960;East
PG-18895;Paul Gonzalez;Consumer;United States;Morristown;New Jersey;7960;East
GA-14725;Guy Armstrong;Consumer;United States;Mount Pleasant;Michigan;48858;Central
ND-18370;Natalie DeCherney;Consumer;United States;Mount Pleasant;South Carolina;29464;South
JA-15970;Joseph Airdo;Consumer;United States;Mount Vernon;New York;10550;East
JL-15505;Jeremy Lonsdale;Consumer;United States;Mount Vernon;New York;10550;East
ND-18460;Neil Ducich;Corporate;United States;Mount Vernon;New York;10550;East
RS-19765;Roland Schwarz;Corporate;United States;Mount Vernon;New York;10550;East
SP-20545;Sibella Parks;Corporate;United States;Mount Vernon;New York;10550;East
DJ-13510;Don Jones;Corporate;United States;Murfreesboro;Tennessee;37130;South
ML-17395;Marina Lichtenstein;Corporate;United States;Murfreesboro;Tennessee;37130;South
PJ-18835;Patrick Jones;Corporate;United States;Murfreesboro;Tennessee;37130;South
SP-20860;Sung Pak;Corporate;United States;Murfreesboro;Tennessee;37130;South
Dp-13240;Dean percer;Home Office;United States;Murray;Utah;84107;West
JG-15160;James Galang;Consumer;United States;Murray;Kentucky;42071;South
LP-17095;Liz Preis;Consumer;United States;Murray;Kentucky;42071;South
SF-20200;Sarah Foster;Consumer;United States;Murray;Utah;84107;West
RA-19945;Ryan Akin;Consumer;United States;Murrieta;California;92563;West
JP-16135;Julie Prescott;Home Office;United States;Muskogee;Oklahoma;74403;Central
SL-20155;Sara Luxemburg;Home Office;United States;Muskogee;Oklahoma;74403;Central
EG-13900;Emily Grady;Consumer;United States;Naperville;Illinois;60540;Central
LC-16930;Linda Cazamias;Corporate;United States;Naperville;Illinois;60540;Central
PO-19195;Phillina Ober;Home Office;United States;Naperville;Illinois;60540;Central
TP-21130;Theone Pippenger;Consumer;United States;Naperville;Illinois;60540;Central
VS-21820;Vivek Sundaresam;Consumer;United States;Naperville;Illinois;60540;Central
SS-20140;Saphhira Shifley;Corporate;United States;Nashua;New Hampshire;3060;East
VM-21835;Vivian Mathis;Consumer;United States;Nashua;New Hampshire;3060;East
AH-10210;Alan Hwang;Consumer;United States;Nashville;Tennessee;37211;South
AT-10735;Annie Thurman;Consumer;United States;Nashville;Tennessee;37211;South
BG-11035;Barry Gonzalez;Consumer;United States;Nashville;Tennessee;37211;South
CC-12610;Corey Catlett;Corporate;United States;Nashville;Tennessee;37211;South
CK-12760;Cyma Kinney;Corporate;United States;Nashville;Tennessee;37211;South
DM-12955;Dario Medina;Corporate;United States;Nashville;Tennessee;37211;South
EB-13870;Emily Burns;Consumer;United States;Nashville;Tennessee;37211;South
EH-14005;Erica Hernandez;Home Office;United States;Nashville;Tennessee;37211;South
LR-16915;Lena Radford;Consumer;United States;Nashville;Tennessee;37211;South
MB-17305;Maria Bertelson;Consumer;United States;Nashville;Tennessee;37211;South
PK-19075;Pete Kriz;Consumer;United States;Nashville;Tennessee;37211;South
PN-18775;Parhena Norris;Home Office;United States;Nashville;Tennessee;37211;South
RB-19360;Raymond Buch;Consumer;United States;Nashville;Tennessee;37211;South
RR-19525;Rick Reed;Corporate;United States;Nashville;Tennessee;37211;South
TR-21325;Toby Ritter;Consumer;United States;Nashville;Tennessee;37211;South
TS-21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South
DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central
CM-12160;Charles McCrossin;Consumer;United States;New Bedford;Massachusetts;2740;East
KN-16390;Katherine Nockton;Corporate;United States;New Bedford;Massachusetts;2740;East
NC-18535;Nick Crebassa;Corporate;United States;New Bedford;Massachusetts;2740;East
SC-20440;Shaun Chance;Corporate;United States;New Bedford;Massachusetts;2740;East
SJ-20125;Sanjit Jacobs;Home Office;United States;New Brunswick;New Jersey;8901;East
SF-20200;Sarah Foster;Consumer;United States;New Castle;Indiana;47362;Central
JE-15475;Jeremy Ellison;Consumer;United States;New Rochelle;New York;10801;East
JL-15130;Jack Lebron;Consumer;United States;New Rochelle;New York;10801;East
MM-17260;Magdelene Morse;Consumer;United States;New Rochelle;New York;10801;East
SD-20485;Shirley Daniels;Home Office;United States;New Rochelle;New York;10801;East
AA-10315;Alex Avila;Consumer;United States;New York City;New York;10011;East
AA-10375;Allen Armold;Consumer;United States;New York City;New York;10035;East
AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;10009;East
AB-10105;Adrian Barton;Consumer;United States;New York City;New York;10011;East
AB-10255;Alejandro Ballentine;Home Office;United States;New York City;New York;10009;East
AC-10450;Amy Cox;Consumer;United States;New York City;New York;10011;East
AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East
AD-10180;Alan Dominguez;Home Office;United States;New York City;New York;10035;East
AG-10270;Alejandro Grove;Consumer;United States;New York City;New York;10011;East
AG-10390;Allen Goldenen;Consumer;United States;New York City;New York;10009;East
AG-10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East
AH-10030;Aaron Hawkins;Corporate;United States;New York City;New York;10035;East
AH-10075;Adam Hart;Corporate;United States;New York City;New York;10011;East
AH-10195;Alan Haines;Corporate;United States;New York City;New York;10024;East
AH-10210;Alan Hwang;Consumer;United States;New York City;New York;10024;East
AH-10465;Amy Hunt;Consumer;United States;New York City;New York;10035;East
AH-10690;Anna Häberlin;Corporate;United States;New York City;New York;10024;East
AI-10855;Arianne Irving;Consumer;United States;New York City;New York;10035;East
AJ-10795;Anthony Johnson;Corporate;United States;New York City;New York;10024;East
AJ-10960;Astrea Jones;Consumer;United States;New York City;New York;10035;East
AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10035;East
AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10011;East
AR-10405;Allen Rosenblatt;Corporate;United States;New York City;New York;10035;East
AR-10510;Andrew Roberts;Consumer;United States;New York City;New York;10024;East
AR-10540;Andy Reiter;Consumer;United States;New York City;New York;10024;East
AR-10825;Anthony Rawles;Corporate;United States;New York City;New York;10009;East
AS-10045;Aaron Smayling;Corporate;United States;New York City;New York;10035;East
AS-10090;Adam Shillingsburg;Consumer;United States;New York City;New York;10011;East
AS-10090;Adam Shillingsburg;Consumer;United States;New York City;New York;10035;East
AS-10135;Adrian Shami;Home Office;United States;New York City;New York;10035;East
AS-10225;Alan Schoenberger;Corporate;United States;New York City;New York;10024;East
AT-10735;Annie Thurman;Consumer;United States;New York City;New York;10009;East
AT-10735;Annie Thurman;Consumer;United States;New York City;New York;10024;East
AZ-10750;Annie Zypern;Consumer;United States;New York City;New York;10009;East
AZ-10750;Annie Zypern;Consumer;United States;New York City;New York;10024;East
BC-11125;Becky Castell;Home Office;United States;New York City;New York;10011;East
BD-11620;Brian DeCherney;Consumer;United States;New York City;New York;10035;East
BD-11635;Brian Derr;Consumer;United States;New York City;New York;10009;East
BD-11770;Bryan Davis;Consumer;United States;New York City;New York;10011;East
BD-11770;Bryan Davis;Consumer;United States;New York City;New York;10024;East
BE-11335;Bill Eplett;Home Office;United States;New York City;New York;10009;East
BF-10975;Barbara Fisher;Corporate;United States;New York City;New York;10009;East
BF-11020;Barry Französisch;Corporate;United States;New York City;New York;10024;East
BF-11080;Bart Folk;Consumer;United States;New York City;New York;10024;East
BF-11215;Benjamin Farhat;Home Office;United States;New York City;New York;10035;East
BG-11695;Brooke Gillingham;Corporate;United States;New York City;New York;10009;East
BK-11260;Berenike Kampe;Consumer;United States;New York City;New York;10035;East
BM-11140;Becky Martin;Consumer;United States;New York City;New York;10024;East
BM-11575;Brendan Murry;Corporate;United States;New York City;New York;10035;East
BM-11650;Brian Moss;Corporate;United States;New York City;New York;10035;East
BM-11650;Brian Moss;Corporate;United States;New York City;New York;10009;East
BN-11515;Bradley Nguyen;Consumer;United States;New York City;New York;10011;East
BN-11515;Bradley Nguyen;Consumer;United States;New York City;New York;10009;East
BO-11425;Bobby Odegard;Consumer;United States;New York City;New York;10024;East
BP-11095;Bart Pistole;Corporate;United States;New York City;New York;10024;East
BP-11155;Becky Pak;Consumer;United States;New York City;New York;10011;East
BS-11365;Bill Shonely;Corporate;United States;New York City;New York;10011;East
BS-11380;Bill Stewart;Corporate;United States;New York City;New York;10011;East
BS-11590;Brendan Sweed;Corporate;United States;New York City;New York;10011;East
BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East
BT-11440;Bobby Trafton;Consumer;United States;New York City;New York;10035;East
BT-11530;Bradley Talbott;Home Office;United States;New York City;New York;10024;East
BW-11065;Barry Weirich;Consumer;United States;New York City;New York;10035;East
BW-11110;Bart Watters;Corporate;United States;New York City;New York;10024;East
BW-11200;Ben Wallace;Consumer;United States;New York City;New York;10011;East
CA-12055;Cathy Armstrong;Home Office;United States;New York City;New York;10009;East
CB-12415;Christy Brittain;Consumer;United States;New York City;New York;10009;East
CC-12220;Chris Cortes;Consumer;United States;New York City;New York;10024;East
CC-12370;Christopher Conant;Consumer;United States;New York City;New York;10011;East
CC-12430;Chuck Clark;Home Office;United States;New York City;New York;10024;East
CC-12430;Chuck Clark;Home Office;United States;New York City;New York;10009;East
CC-12475;Cindy Chapman;Consumer;United States;New York City;New York;10024;East
CC-12670;Craig Carreira;Consumer;United States;New York City;New York;10009;East
CC-12685;Craig Carroll;Consumer;United States;New York City;New York;10011;East
CD-11920;Carlos Daly;Consumer;United States;New York City;New York;10035;East
CD-11920;Carlos Daly;Consumer;United States;New York City;New York;10024;East
CD-11980;Carol Darley;Consumer;United States;New York City;New York;10011;East
CD-12280;Christina DeMoss;Consumer;United States;New York City;New York;10024;East
CG-12040;Catherine Glotzbach;Home Office;United States;New York City;New York;10024;East
CJ-12010;Caroline Jumper;Consumer;United States;New York City;New York;10009;East
CK-12595;Clytie Kelty;Consumer;United States;New York City;New York;10024;East
CK-12760;Cyma Kinney;Corporate;United States;New York City;New York;10011;East
CL-12565;Clay Ludtke;Consumer;United States;New York City;New York;10009;East
CL-12700;Craig Leslie;Home Office;United States;New York City;New York;10009;East
CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East
CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10024;East
CM-12655;Corinna Mitchell;Home Office;United States;New York City;New York;10035;East
CM-12655;Corinna Mitchell;Home Office;United States;New York City;New York;10011;East
CP-12085;Cathy Prescott;Corporate;United States;New York City;New York;10024;East
CP-12340;Christine Phan;Corporate;United States;New York City;New York;10009;East
CP-12340;Christine Phan;Corporate;United States;New York City;New York;10024;East
CR-12580;Clay Rozendal;Home Office;United States;New York City;New York;10009;East
CR-12730;Craig Reiter;Consumer;United States;New York City;New York;10009;East
CR-12820;Cyra Reiten;Home Office;United States;New York City;New York;10035;East
CS-11860;Cari Schnelling;Consumer;United States;New York City;New York;10011;East
CS-11860;Cari Schnelling;Consumer;United States;New York City;New York;10024;East
CS-11950;Carlos Soltero;Consumer;United States;New York City;New York;10024;East
CS-12250;Chris Selesnick;Corporate;United States;New York City;New York;10024;East
CS-12355;Christine Sundaresam;Consumer;United States;New York City;New York;10024;East
CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East
CS-12490;Cindy Schnelling;Corporate;United States;New York City;New York;10009;East
CV-12295;Christina VanderZanden;Consumer;United States;New York City;New York;10011;East
CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10035;East
CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10024;East
DB-12970;Darren Budd;Corporate;United States;New York City;New York;10035;East
DB-12970;Darren Budd;Corporate;United States;New York City;New York;10024;East
DB-13270;Deborah Brumfield;Home Office;United States;New York City;New York;10009;East
DB-13360;Dennis Bolton;Home Office;United States;New York City;New York;10009;East
DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East
DC-12850;Dan Campbell;Consumer;United States;New York City;New York;10011;East
DF-13135;David Flashing;Consumer;United States;New York City;New York;10009;East
DG-13300;Deirdre Greer;Corporate;United States;New York City;New York;10035;East
DJ-13510;Don Jones;Corporate;United States;New York City;New York;10024;East
DJ-13630;Doug Jacobs;Consumer;United States;New York City;New York;10024;East
DJ-13630;Doug Jacobs;Consumer;United States;New York City;New York;10009;East
DK-12835;Damala Kotsonis;Corporate;United States;New York City;New York;10024;East
DK-13150;David Kendrick;Corporate;United States;New York City;New York;10009;East
DK-13225;Dean Katz;Corporate;United States;New York City;New York;10011;East
DK-13225;Dean Katz;Corporate;United States;New York City;New York;10035;East
DK-13375;Dennis Kane;Consumer;United States;New York City;New York;10024;East
DL-12865;Dan Lawera;Consumer;United States;New York City;New York;10011;East
DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10024;East
DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10035;East
DL-13330;Denise Leinenbach;Consumer;United States;New York City;New York;10009;East
DL-13495;Dionis Lloyd;Corporate;United States;New York City;New York;10024;East
Dl-13600;Dorris liebe;Corporate;United States;New York City;New York;10035;East
DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East
DM-13345;Denise Monton;Corporate;United States;New York City;New York;10024;East
DM-13525;Don Miller;Corporate;United States;New York City;New York;10035;East
DN-13690;Duane Noonan;Consumer;United States;New York City;New York;10011;East
DO-13435;Denny Ordway;Consumer;United States;New York City;New York;10035;East
DP-13000;Darren Powers;Consumer;United States;New York City;New York;10035;East
DP-13105;Dave Poirier;Corporate;United States;New York City;New York;10035;East
DP-13165;David Philippe;Consumer;United States;New York City;New York;10035;East
Dp-13240;Dean percer;Home Office;United States;New York City;New York;10035;East
DR-12880;Dan Reichenbach;Corporate;United States;New York City;New York;10009;East
DR-12880;Dan Reichenbach;Corporate;United States;New York City;New York;10035;East
DR-12880;Dan Reichenbach;Corporate;United States;New York City;New York;10011;East
DS-13030;Darrin Sayre;Home Office;United States;New York City;New York;10009;East
DW-13540;Don Weiss;Consumer;United States;New York City;New York;10024;East
EA-14035;Erin Ashbrook;Corporate;United States;New York City;New York;10011;East
EB-13705;Ed Braxton;Corporate;United States;New York City;New York;10024;East
EB-13750;Edward Becker;Corporate;United States;New York City;New York;10011;East
EB-13840;Ellis Ballard;Corporate;United States;New York City;New York;10035;East
EB-13870;Emily Burns;Consumer;United States;New York City;New York;10035;East
EB-14110;Eugene Barchas;Consumer;United States;New York City;New York;10035;East
EC-14050;Erin Creighton;Consumer;United States;New York City;New York;10024;East
ED-13885;Emily Ducich;Home Office;United States;New York City;New York;10011;East
EH-13765;Edward Hooks;Corporate;United States;New York City;New York;10035;East
EH-13765;Edward Hooks;Corporate;United States;New York City;New York;10011;East
EH-13990;Erica Hackney;Consumer;United States;New York City;New York;10009;East
EH-14185;Evan Henry;Consumer;United States;New York City;New York;10035;East
EM-13810;Eleni McCrary;Corporate;United States;New York City;New York;10009;East
EM-14065;Erin Mull;Consumer;United States;New York City;New York;10024;East
EM-14065;Erin Mull;Consumer;United States;New York City;New York;10009;East
EM-14095;Eudokia Martin;Corporate;United States;New York City;New York;10024;East
EN-13780;Edward Nazzal;Consumer;United States;New York City;New York;10035;East
EN-13780;Edward Nazzal;Consumer;United States;New York City;New York;10009;East
EP-13915;Emily Phan;Consumer;United States;New York City;New York;10011;East
ES-14020;Erica Smith;Consumer;United States;New York City;New York;10035;East
FG-14260;Frank Gastineau;Home Office;United States;New York City;New York;10009;East
FG-14260;Frank Gastineau;Home Office;United States;New York City;New York;10024;East
FH-14275;Frank Hawley;Corporate;United States;New York City;New York;10024;East
FH-14365;Fred Hopkins;Corporate;United States;New York City;New York;10009;East
FM-14380;Fred McMath;Consumer;United States;New York City;New York;10024;East
FO-14305;Frank Olsen;Consumer;United States;New York City;New York;10035;East
FP-14320;Frank Preis;Consumer;United States;New York City;New York;10009;East
FP-14320;Frank Preis;Consumer;United States;New York City;New York;10024;East
FW-14395;Fred Wasserman;Corporate;United States;New York City;New York;10011;East
GA-14515;George Ashbrook;Consumer;United States;New York City;New York;10011;East
GB-14575;Giulietta Baptist;Consumer;United States;New York City;New York;10011;East
GG-14650;Greg Guthrie;Corporate;United States;New York City;New York;10035;East
GM-14440;Gary McGarr;Consumer;United States;New York City;New York;10009;East
GM-14680;Greg Matthias;Consumer;United States;New York City;New York;10024;East
GM-14680;Greg Matthias;Consumer;United States;New York City;New York;10011;East
